Region,Department,Gender,Age,Job_Title,Education_Level,Performance_Score,Work_Hours_Per_Week,Remote_Work_Frequency,Team_Size,Employee_Satisfaction_Score,Industry,Actual_Working_Hours,Employment_Year,Avg_Unemployment_Rate,State_Full,Percent_Treated,Percent_Work_Interference,Percent_Consequences
Ohio,Operations,Female,28,Manager,Bachelor,5.0,45.0,0,11,1.88470828125263,Consulting,90.0,2007,5.541666666666667,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Ohio,HR,Male,45,Manager,Bachelor,3.0,55.0,100,18,1.536809382686076,Telecommunications,55.7200097233338,2007,5.541666666666667,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Illinois,HR,Male,30,Coordinator,Bachelor,5.0,50.0,0,12,2.617188918473276,Education,60.40236234815018,2004,6.191666666666666,Illinois,76.0,16.0,16.0
Illinois,Engineering,Male,53,Coordinator,Bachelor,5.0,46.0,0,9,2.1812972321036868,Retail,49.978429220793885,2010,10.366666666666667,Illinois,76.0,16.0,16.0
Texas,Finance,Male,42,Consultant,High School,3.0,42.0,25,2,3.909944323485258,Consulting,41.90318466650331,2023,5.834172661870504,Texas,69.44444444444444,13.88888888888889,36.11111111111111
North Carolina,Operations,Male,58,Coordinator,High School,3.0,45.0,50,15,1.5798641601482422,Retail,45.45864839807216,2010,10.816666666666668,North Carolina,63.63636363636363,0.0,27.27272727272727
Georgia,Operations,Female,39,Team Lead,Bachelor,4.0,35.0,50,11,1.5883231710822237,Technology,35.59005400447706,2004,4.758333333333334,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Florida,Operations,Female,30,Developer,Bachelor,3.0,44.0,0,5,1.8147089067846869,Education,49.33069855816553,2017,4.1499999999999995,Florida,66.66666666666666,25.0,8.333333333333332
Pennsylvania,Marketing,Female,47,Manager,High School,3.0,59.0,50,1,2.5894036540739647,Technology,42.83330314824846,2005,4.966666666666667,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
California,HR,Male,56,Developer,High School,3.0,41.0,0,3,2.867542652994826,Retail,43.84282333685476,2009,11.141666666666666,California,73.50427350427351,16.23931623931624,27.350427350427353
Florida,Engineering,Other,53,Consultant,High School,5.0,35.0,75,19,3.105356943111574,Finance,37.28160920041203,2011,9.991666666666667,Florida,66.66666666666666,25.0,8.333333333333332
North Carolina,Legal,Other,48,Coordinator,Bachelor,3.0,46.0,50,6,2.8381870158074465,Telecommunications,49.60474415983191,2018,4.083333333333333,North Carolina,63.63636363636363,0.0,27.27272727272727
Florida,Engineering,Male,35,Consultant,High School,3.0,45.0,0,4,4.284358024818101,Consulting,48.41452023460717,2011,9.991666666666667,Florida,66.66666666666666,25.0,8.333333333333332
Ohio,IT,Male,36,Developer,Bachelor,4.0,47.0,0,13,3.154960426465756,Consulting,32.8870689496617,2019,6.793597560975607,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
California,Engineering,Male,29,Specialist,High School,2.0,47.0,75,6,3.892922602620592,Technology,43.45499904773513,2013,8.941666666666666,California,73.50427350427351,16.23931623931624,27.350427350427353
North Carolina,Operations,Male,42,Developer,High School,3.0,41.0,0,9,3.1581646924708457,Healthcare,41.39915641153154,2004,5.4750000000000005,North Carolina,63.63636363636363,0.0,27.27272727272727
Georgia,Sales,Male,34,Team Lead,Bachelor,5.0,33.0,50,3,2.7018364067069065,Consulting,33.59091568419614,2010,10.491666666666667,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Michigan,Operations,Male,34,Coordinator,Bachelor,5.0,43.0,0,3,4.076856449575126,Education,45.226553766786246,2010,12.575000000000001,Michigan,55.55555555555556,0.0,22.22222222222222
Ohio,Customer Support,Male,51,Team Lead,Bachelor,5.0,35.0,0,4,3.0125652454927114,Finance,36.4557559424153,2017,5.041666666666667,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Pennsylvania,HR,Female,25,Team Lead,Bachelor,5.0,57.0,0,9,3.0283750752193126,Retail,58.68206934213221,2017,4.891666666666667,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Ohio,IT,Male,23,Specialist,High School,4.0,39.0,25,19,3.0363632560844414,Retail,43.83262904460196,2008,6.4750000000000005,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Pennsylvania,Finance,Female,27,Coordinator,Bachelor,3.0,38.0,0,19,1.9992446303126332,Education,41.47903133258591,2012,7.825,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Illinois,Customer Support,Male,60,Analyst,Bachelor,3.0,39.0,50,14,2.456511196547014,Consulting,40.23397236205795,2012,8.991666666666667,Illinois,76.0,16.0,16.0
Pennsylvania,HR,Male,29,Developer,High School,4.0,42.0,0,7,3.4699711817449,Consulting,46.10324532475589,2013,7.341666666666666,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Texas,Marketing,Male,33,Team Lead,Bachelor,5.0,37.0,0,1,3.4020235444844955,Technology,39.2338021392673,2010,8.133333333333333,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Texas,Sales,Female,30,Specialist,Master,5.0,37.0,0,10,2.164302795109077,Consulting,38.33002745825525,2004,5.941666666666666,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Ohio,IT,Male,50,Manager,High School,2.0,45.0,75,10,1.8074683229130224,Telecommunications,48.5797330165599,2014,5.8,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Illinois,Finance,Female,22,Analyst,High School,4.0,45.0,50,6,3.915970626519971,Telecommunications,55.12946116121926,2016,5.816666666666666,Illinois,76.0,16.0,16.0
Texas,IT,Male,42,Manager,High School,4.0,48.0,0,16,2.4610321705759666,Consulting,76.51946434257016,2013,6.25,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Texas,Sales,Female,37,Consultant,High School,4.0,34.0,100,9,3.50301194112884,Telecommunications,67.84940019549767,2021,5.834172661870504,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Texas,Sales,Female,30,Specialist,Master,5.0,37.0,0,10,3.945524813729609,Consulting,39.70364217409947,2022,5.834172661870504,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Illinois,Marketing,Male,54,Manager,Bachelor,4.0,35.0,50,12,3.204797647709985,Education,39.2552572874572,2012,8.991666666666667,Illinois,76.0,16.0,16.0
Pennsylvania,IT,Female,25,Coordinator,High School,5.0,56.0,0,5,4.00636412876737,Telecommunications,30.66545346703894,2021,5.941792929292929,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Georgia,Legal,Female,50,Coordinator,Bachelor,4.0,38.0,0,12,3.916722232731476,Healthcare,40.81983888032267,2010,10.491666666666667,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Illinois,Marketing,Female,47,Consultant,High School,5.0,48.0,0,1,4.019752913561805,Technology,48.518483462838105,2022,7.106436781609196,Illinois,76.0,16.0,16.0
Illinois,HR,Female,39,Consultant,Bachelor,5.0,47.0,0,13,3.541686148059467,Retail,47.95905248800893,2008,6.308333333333334,Illinois,76.0,16.0,16.0
Ohio,IT,Male,55,Coordinator,Bachelor,3.0,43.0,50,3,2.696426880602266,Retail,43.01196904561983,2018,4.5249999999999995,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
New York,Operations,Female,55,Analyst,Bachelor,4.0,56.0,100,15,2.317340670909968,Technology,58.68908661898056,2013,7.708333333333333,New York,73.17073170731707,14.634146341463413,19.51219512195122
Illinois,IT,Female,44,Consultant,High School,5.0,47.0,50,7,1.5647623108597697,Finance,51.62889071984347,2014,7.1000000000000005,Illinois,76.0,16.0,16.0
Pennsylvania,Sales,Female,59,Manager,High School,5.0,45.0,25,14,2.8851392241557288,Telecommunications,47.7699972920245,2017,4.891666666666667,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Ohio,HR,Female,28,Specialist,Bachelor,4.0,37.0,0,10,3.528142775228963,Retail,38.65673453706156,2019,6.793597560975607,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
North Carolina,Legal,Male,28,Manager,Bachelor,4.0,38.0,0,7,3.030563093039392,Consulting,30.46476507184653,2012,9.291666666666666,North Carolina,63.63636363636363,0.0,27.27272727272727
Ohio,Sales,Female,53,Coordinator,Bachelor,4.0,55.0,50,3,2.3525373489734007,Education,57.96074873469486,2006,5.425,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Illinois,Finance,Male,24,Consultant,,2.0,43.0,50,19,2.5804861667169385,Healthcare,46.010112468559285,2023,7.106436781609196,Illinois,76.0,16.0,16.0
New York,Marketing,Female,34,Specialist,Bachelor,4.0,30.0,100,8,2.2665030843741896,Telecommunications,31.54843464052652,2012,8.516666666666666,New York,73.17073170731707,14.634146341463413,19.51219512195122
New York,IT,Female,48,Team Lead,Master,2.0,38.0,0,10,3.902298829616525,Finance,41.19694357543455,2007,4.55,New York,73.17073170731707,14.634146341463413,19.51219512195122
Texas,Marketing,Female,56,Analyst,Master,3.0,43.0,0,9,2.978285999703501,Telecommunications,44.08291173342091,2013,6.25,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Florida,Engineering,Male,48,Developer,Master,2.0,58.0,0,19,3.407875373465276,Retail,59.74251293975231,2021,6.688909313725491,Florida,66.66666666666666,25.0,8.333333333333332
Pennsylvania,Sales,Male,59,Team Lead,High School,4.0,56.0,50,18,3.746733713062191,Healthcare,60.53884101488165,2019,5.941792929292929,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Ohio,IT,Female,55,Manager,High School,4.0,34.0,0,5,2.5206795233241337,Healthcare,37.022856319977066,2014,5.8,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
North Carolina,IT,Male,36,Team Lead,Bachelor,2.0,35.0,100,3,2.774565353417039,Retail,57.274094771160094,2023,6.863669064748201,North Carolina,63.63636363636363,0.0,27.27272727272727
Illinois,Finance,Female,22,Analyst,High School,4.0,45.0,50,6,2.7455311681062216,Healthcare,54.47101392845372,2018,4.3500000000000005,Illinois,76.0,16.0,16.0
North Carolina,Marketing,Female,31,Developer,Bachelor,4.0,44.0,0,7,4.052666481610073,Consulting,46.85501004375621,2008,6.133333333333333,North Carolina,63.63636363636363,0.0,27.27272727272727
Florida,Customer Support,Male,55,Specialist,High School,5.0,58.0,75,17,3.783281002442704,Telecommunications,51.28903534694339,2015,5.441666666666666,Florida,66.66666666666666,25.0,8.333333333333332
North Carolina,Customer Support,Male,24,Manager,High School,3.0,33.0,75,2,2.6252558173645832,Retail,43.143637200387175,2006,4.758333333333334,North Carolina,63.63636363636363,0.0,27.27272727272727
Florida,Sales,Male,44,Manager,Bachelor,2.0,33.0,50,4,3.300975454473892,Telecommunications,35.794500514373894,2004,4.608333333333333,Florida,66.66666666666666,25.0,8.333333333333332
Pennsylvania,Operations,Female,39,Manager,Bachelor,4.0,47.0,25,17,2.5592963639281865,Retail,73.43414630903067,2021,5.941792929292929,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
Michigan,Operations,Other,43,Developer,High School,4.0,44.0,0,10,4.349923591842168,Education,46.7863043166584,2020,7.796604938271605,Michigan,55.55555555555556,0.0,22.22222222222222
California,Operations,Female,51,Consultant,Bachelor,5.0,41.0,0,3,3.187281484115826,Healthcare,41.0866545056893,2022,7.645220588235294,California,73.50427350427351,16.23931623931624,27.350427350427353
New York,Customer Support,Female,53,Analyst,Bachelor,5.0,40.0,25,14,3.2760188400612504,Retail,41.17467682584329,2005,5.0,New York,73.17073170731707,14.634146341463413,19.51219512195122
Ohio,Engineering,Female,56,Developer,High School,2.0,40.0,50,1,3.4051878066993835,Technology,41.18122417336799,2007,5.541666666666667,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
California,IT,Female,28,Specialist,Bachelor,4.0,38.0,50,1,3.767987961208946,Retail,43.54147661045288,2013,8.941666666666666,California,73.50427350427351,16.23931623931624,27.350427350427353
North Carolina,HR,Female,34,Developer,,4.0,48.0,0,12,4.261043836336267,Healthcare,50.56024496642555,2021,6.863669064748201,North Carolina,63.63636363636363,0.0,27.27272727272727
Florida,IT,Other,55,Manager,Bachelor,2.0,55.0,50,5,2.483676214609676,Education,59.38588493168811,2015,5.441666666666666,Florida,66.66666666666666,25.0,8.333333333333332
Ohio,Finance,Female,41,Consultant,Master,4.0,47.0,0,5,2.5903589612546494,Telecommunications,52.15000203173507,2022,6.793597560975607,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Illinois,IT,Female,57,Manager,Master,2.0,31.0,50,17,3.0070967401352475,Consulting,74.95801497195734,2012,8.991666666666667,Illinois,76.0,16.0,16.0
Florida,Operations,Other,40,Team Lead,High School,3.0,47.0,0,17,4.074331808500393,Consulting,49.64538248064687,2012,8.483333333333333,Florida,66.66666666666666,25.0,8.333333333333332
Pennsylvania,Legal,Male,32,Consultant,Bachelor,3.0,32.0,50,3,3.948677254494922,Finance,37.67008108452463,2004,5.425,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
New York,Operations,Female,52,Team Lead,High School,4.0,38.0,0,11,2.943681422447668,Telecommunications,39.73511352465396,2005,5.0,New York,73.17073170731707,14.634146341463413,19.51219512195122
Pennsylvania,Customer Support,Female,32,Specialist,Bachelor,5.0,45.0,0,11,4.244770761824449,Healthcare,48.4450333144737,2018,4.3999999999999995,Pennsylvania,53.84615384615385,7.6923076923076925,15.384615384615385
California,Customer Support,Male,24,Manager,High School,4.0,48.0,0,7,3.658810238248166,Retail,40.66561657464271,2012,10.375,California,73.50427350427351,16.23931623931624,27.350427350427353
Florida,IT,Female,55,Specialist,Bachelor,5.0,40.0,25,3,1.9666233983539756,Finance,40.42508143832766,2021,6.688909313725491,Florida,66.66666666666666,25.0,8.333333333333332
California,Marketing,Male,44,Coordinator,High School,5.0,46.0,0,19,3.379380039091162,Consulting,50.18588008025144,2015,6.2,California,73.50427350427351,16.23931623931624,27.350427350427353
Texas,Operations,Female,35,Coordinator,Master,2.0,53.0,100,14,3.70276016581144,Technology,43.55262133936348,2019,5.834172661870504,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Georgia,Finance,Female,57,Manager,High School,4.0,46.0,0,14,3.588877401311066,Education,48.66778953719714,2008,6.266666666666667,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
California,Marketing,Male,40,Specialist,,5.0,30.0,75,2,3.635490048543004,Healthcare,31.850351003351,2015,6.2,California,73.50427350427351,16.23931623931624,27.350427350427353
Michigan,IT,Female,55,Developer,High School,5.0,46.0,0,5,3.891270888457522,Technology,48.680102992504544,2016,4.991666666666666,Michigan,55.55555555555556,0.0,22.22222222222222
Illinois,Marketing,Female,32,Team Lead,Master,4.0,40.0,50,5,2.921697595528702,Retail,42.51025884507618,2015,5.966666666666666,Illinois,76.0,16.0,16.0
Georgia,Customer Support,Female,32,Team Lead,Bachelor,5.0,33.0,100,4,2.621409245247368,Education,48.57101728204851,2020,6.704377637130802,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Texas,Operations,Male,55,Specialist,Master,3.0,46.0,0,18,3.496223155417024,Retail,37.63274465607241,2017,4.258333333333334,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Ohio,IT,Female,43,Consultant,Bachelor,5.0,36.0,0,12,3.003656903602763,Technology,37.28377909478542,2010,10.241666666666667,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
California,Legal,Male,33,Analyst,High School,2.0,41.0,75,5,4.1052967154198665,Healthcare,40.15385268287674,2018,4.208333333333333,California,73.50427350427351,16.23931623931624,27.350427350427353
Ohio,Sales,Male,44,Developer,Bachelor,3.0,32.0,75,13,2.1071907882671512,Retail,34.917375357550675,2011,8.85,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
North Carolina,Operations,Male,34,Specialist,Master,5.0,35.0,100,4,4.024858702117591,Education,31.440034797656605,2022,6.863669064748201,North Carolina,63.63636363636363,0.0,27.27272727272727
Ohio,HR,Female,33,Manager,High School,5.0,39.0,50,10,1.8257936032347009,Retail,40.5218409531206,2017,5.041666666666667,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Michigan,IT,Female,55,Coordinator,High School,5.0,46.0,0,5,2.322361885928835,Healthcare,46.41553306786862,2015,5.408333333333334,Michigan,55.55555555555556,0.0,22.22222222222222
Ohio,Engineering,Male,44,Specialist,Bachelor,3.0,45.0,25,8,4.211998551381528,Education,80.0565706010867,2015,4.908333333333333,Ohio,74.07407407407408,11.11111111111111,33.33333333333333
Michigan,Engineering,Male,60,Consultant,High School,3.0,53.0,100,8,2.883001718181041,Retail,55.35678240074957,2007,7.0,Michigan,55.55555555555556,0.0,22.22222222222222
Texas,Operations,Female,32,Manager,,5.0,37.0,0,16,4.2767341267024,Education,75.02218095484459,2015,4.425,Texas,69.44444444444444,13.88888888888889,36.11111111111111
New York,Finance,Female,53,Consultant,High School,3.0,49.0,25,18,3.4067002952778,Education,77.09998528454072,2009,8.316666666666666,New York,73.17073170731707,14.634146341463413,19.51219512195122
Texas,Finance,Male,33,Coordinator,High School,4.0,36.0,100,15,2.757458245088172,Retail,39.31256349438946,2016,4.641666666666667,Texas,69.44444444444444,13.88888888888889,36.11111111111111
California,Marketing,Male,34,Consultant,Bachelor,4.0,47.0,50,14,2.4173581946464706,Retail,41.32805366356995,2011,11.708333333333334,California,73.50427350427351,16.23931623931624,27.350427350427353
Georgia,Engineering,Female,54,Coordinator,Master,5.0,45.0,0,9,1.3554557483339678,Consulting,76.61282036117653,2011,10.233333333333334,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
Texas,Operations,Male,37,Consultant,Bachelor,4.0,40.0,0,3,3.885732691907728,Retail,40.19999202296621,2007,4.2749999999999995,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Texas,Sales,Female,50,Consultant,High School,4.0,44.0,0,11,3.796312178059416,Retail,44.20344233487096,2023,5.834172661870504,Texas,69.44444444444444,13.88888888888889,36.11111111111111
Michigan,IT,Male,23,Coordinator,Bachelor,2.0,56.0,75,6,4.131838140825336,Healthcare,67.20963592614301,2020,7.796604938271605,Michigan,55.55555555555556,0.0,22.22222222222222
Illinois,Operations,Female,36,Manager,Master,4.0,42.0,0,1,2.242656272226854,Consulting,38.08403383029686,2007,4.958333333333333,Illinois,76.0,16.0,16.0
Georgia,IT,Male,48,Coordinator,High School,3.0,52.0,50,1,3.918042854144205,Education,47.79197729488121,2019,6.704377637130802,Georgia,54.54545454545454,9.090909090909092,18.181818181818183
